"","customer_id","segment","rfm_score","transaction_count","recency_days","amount","recency_score","frequency_score","monetary_score"
"22583",7731,"Require Assistance",122,7,472,514,1,2,2
"22584",24810,"Can't Lose Them",498,14,185,1151,4,9,8
"22585",3212,"Getting Less Frequent",412,6,188,576,4,1,2
"22586",10628,"New Ones",1055,10,36,875,10,5,5
"22587",27674,"Almost Out",211,4,356,335,2,1,1
"22588",11375,"Require Assistance",342,9,224,634,3,4,2
"22589",28521,"Require Assistance",235,8,304,843,2,3,5
"22590",13776,"New Ones",824,7,89,785,8,2,4
"22591",22459,"Almost Out",311,6,235,400,3,1,1
"22592",12337,"Loyal",810,15,114,1563,7,10,10
"22593",1742,"Require Assistance",146,9,424,916,1,4,6
"22594",360,"Can't Lose Them",199,13,469,1351,1,9,9
"22595",26431,"New Ones",1057,10,24,1048,10,5,7
"22596",2137,"Require Assistance",356,10,263,942,3,5,6
"22597",21633,"Can't Lose Them",488,12,185,1181,4,8,8
"22598",25490,"Getting Less Frequent",112,6,511,565,1,1,2
"22599",10287,"Others",512,5,164,624,5,1,2
"22600",17951,"Can't Lose Them",548,9,160,1155,5,4,8
"22601",10196,"Getting Less Frequent",257,10,326,1077,2,5,7
"22602",29056,"Require Assistance",445,9,203,860,4,4,5
"22603",31531,"Almost Out",411,5,179,321,4,1,1
"22604",3158,"Others",583,12,160,721,5,8,3
"22605",889,"New Ones",953,10,52,735,9,5,3
"22606",19252,"New Ones",645,9,141,891,6,4,5
"22607",18475,"New Ones",945,9,58,887,9,4,5
"22608",31357,"First Grade",1010,16,53,1542,9,10,10
"22609",23635,"Almost Out",411,6,193,465,4,1,1
"22610",15137,"Others",710,15,149,1608,6,10,10
"22611",5634,"Require Assistance",355,10,246,913,3,5,5
"22612",18017,"Loyal",810,16,108,1598,7,10,10
"22613",30991,"Others",514,5,174,746,5,1,4
"22614",720,"Others",511,6,156,336,5,1,1
"22615",2151,"Getting Less Frequent",174,11,459,771,1,7,4
"22616",21685,"Require Assistance",455,10,183,889,4,5,5
"22617",15421,"Likely to be Loyal",598,13,173,1105,5,9,8
"22618",38848,"Likely to be Loyal",655,10,132,902,6,5,5
"22619",36493,"Others",511,3,160,211,5,1,1
"22620",35806,"Likely to be Loyal",599,14,155,1331,5,9,9
"22621",31443,"Likely to be Loyal",698,13,135,1173,6,9,8
"22622",31820,"Require Assistance",345,9,218,868,3,4,5
"22623",4219,"Can't Lose Them",278,11,346,1110,2,7,8
"22624",12570,"Require Assistance",122,7,398,582,1,2,2
"22625",3100,"Can't Lose Them",178,11,511,1205,1,7,8
"22626",20375,"Require Assistance",142,9,440,613,1,4,2
"22627",20588,"Likely to be Loyal",599,14,154,1240,5,9,9
"22628",16800,"Require Assistance",342,9,244,582,3,4,2
"22629",15800,"New Ones",744,9,121,806,7,4,4
"22630",28170,"New Ones",726,7,125,923,7,2,6
"22631",6826,"Require Assistance",343,9,256,675,3,4,3
"22632",32449,"New Ones",833,8,80,693,8,3,3
"22633",22248,"Getting Less Frequent",176,11,440,916,1,7,6
"22634",17378,"Require Assistance",232,8,383,559,2,3,2
"22635",9182,"Getting Less Frequent",475,11,199,860,4,7,5
"22636",90,"Require Assistance",323,7,225,665,3,2,3
"22637",28847,"Require Assistance",345,9,244,854,3,4,5
"22638",19666,"Loyal",799,14,113,1290,7,9,9
"22639",30968,"Require Assistance",354,10,232,794,3,5,4
"22640",38992,"First Grade",1110,15,26,1518,10,10,10
"22641",10581,"Getting Less Frequent",474,11,178,757,4,7,4
"22642",4418,"New Ones",812,5,80,594,8,1,2
"22643",34064,"Require Assistance",521,7,175,431,5,2,1
"22644",10786,"Require Assistance",422,7,201,599,4,2,2
"22645",34233,"Likely to be Loyal",695,13,142,872,6,9,5
"22646",3141,"Loyal",877,11,77,1079,8,7,7
"22647",24837,"Can't Lose Them",400,13,236,1412,3,9,10
"22648",23164,"Loyal",1079,11,9,1236,10,7,9
"22649",21929,"New Ones",912,6,51,553,9,1,2
"22650",959,"Getting Less Frequent",312,6,261,514,3,1,2
"22651",12850,"New Ones",945,9,53,874,9,4,5
"22652",15425,"Loyal",900,13,99,1602,8,9,10
"22653",16845,"Can't Lose Them",296,13,351,915,2,9,6
"22654",21391,"Likely to be Loyal",697,13,129,1084,6,9,7
"22655",8496,"Require Assistance",336,8,231,984,3,3,6
"22656",9997,"New Ones",835,8,92,842,8,3,5
"22657",22375,"Require Assistance",222,7,350,572,2,2,2
"22658",61,"Loyal",989,12,59,1243,9,8,9
"22659",35563,"Getting Less Frequent",213,6,281,735,2,1,3
"22660",14560,"Likely to be Loyal",776,11,112,965,7,7,6
"22661",8389,"Can't Lose Them",500,13,177,1499,4,9,10
"22662",15648,"Getting Less Frequent",472,11,199,627,4,7,2
"22663",28888,"Likely to be Loyal",577,11,169,1007,5,7,7
"22664",34940,"Loyal",788,12,118,1166,7,8,8
"22665",6310,"Almost Out",111,5,660,361,1,1,1
"22666",24312,"Likely to be Loyal",577,11,160,1060,5,7,7
"22667",24802,"New Ones",922,7,64,526,9,2,2
"22668",17332,"Loyal",777,11,113,1098,7,7,7
"22669",10222,"Almost Out",111,6,710,370,1,1,1
"22670",10938,"First Grade",1010,16,65,1522,9,10,10
"22671",31518,"New Ones",643,9,130,713,6,4,3
"22672",29425,"New Ones",627,7,133,1003,6,2,7
"22673",28672,"Likely to be Loyal",775,11,104,907,7,7,5
"22674",38957,"Likely to be Loyal",785,12,113,883,7,8,5
"22675",15417,"First Grade",1109,15,44,1295,10,10,9
"22676",7775,"Can't Lose Them",398,14,265,1146,3,9,8
"22677",4123,"Require Assistance",453,10,202,733,4,5,3
"22678",22946,"New Ones",936,8,70,969,9,3,6
"22679",38071,"New Ones",914,6,47,750,9,1,4
"22680",19538,"Likely to be Loyal",895,13,86,907,8,9,5
"22681",22874,"Can't Lose Them",299,13,296,1328,2,9,9
"22682",35005,"New Ones",923,7,76,670,9,2,3
"22683",13143,"Can't Lose Them",500,14,201,1441,4,9,10
"22684",1690,"Require Assistance",455,10,208,861,4,5,5
"22685",401,"New Ones",834,8,94,779,8,3,4
"22686",14648,"Getting Less Frequent",274,11,272,792,2,7,4
"22687",1061,"Loyal",879,11,86,1321,8,7,9
"22688",31203,"New Ones",725,7,113,899,7,2,5
"22689",14426,"Loyal",1088,12,15,1167,10,8,8
"22690",27334,"Likely to be Loyal",678,11,132,1202,6,7,8
"22691",4787,"Getting Less Frequent",412,5,183,636,4,1,2
"22692",34831,"Require Assistance",233,8,275,701,2,3,3
"22693",108,"Require Assistance",345,9,227,868,3,4,5
"22694",12741,"Require Assistance",522,7,170,622,5,2,2
"22695",15595,"Likely to be Loyal",558,10,150,1163,5,5,8
"22696",9197,"Require Assistance",141,9,422,471,1,4,1
"22697",18651,"Can't Lose Them",338,8,227,1154,3,3,8
"22698",34140,"Require Assistance",321,7,235,431,3,2,1
"22699",37125,"Can't Lose Them",499,13,179,1249,4,9,9
"22700",28369,"Others",511,6,175,358,5,1,1
"22701",12888,"Can't Lose Them",179,11,414,1251,1,7,9
"22702",2663,"Likely to be Loyal",658,10,149,1136,6,5,8
"22703",28406,"Require Assistance",234,8,343,770,2,3,4
"22704",11313,"Can't Lose Them",690,12,137,1406,6,8,10
"22705",21413,"New Ones",834,8,86,770,8,3,4
"22706",18380,"New Ones",821,7,88,487,8,2,1
"22707",11968,"Loyal",1089,12,10,1226,10,8,9
"22708",9882,"Require Assistance",422,7,202,608,4,2,2
"22709",6675,"Loyal",800,14,110,1457,7,9,10
"22710",20342,"Getting Less Frequent",473,11,208,671,4,7,3
"22711",8907,"Loyal",1077,11,2,1078,10,7,7
"22712",3856,"Others",513,6,163,668,5,1,3
"22713",27505,"Likely to be Loyal",986,12,74,997,9,8,6
"22714",15925,"Likely to be Loyal",557,10,170,1057,5,5,7
"22715",1264,"Require Assistance",532,8,171,594,5,3,2
"22716",6943,"New Ones",612,5,149,589,6,1,2
"22717",8220,"Likely to be Loyal",599,13,153,1247,5,9,9
"22718",36133,"Require Assistance",156,10,425,925,1,5,6
"22719",1517,"Getting Less Frequent",384,12,239,780,3,8,4
"22720",12592,"New Ones",1057,10,45,1036,10,5,7
"22721",34511,"First Grade",1099,13,6,1349,10,9,9
"22722",25497,"New Ones",1013,6,12,681,10,1,3
"22723",10117,"Likely to be Loyal",957,10,73,1053,9,5,7
"22724",21236,"Can't Lose Them",149,9,521,1334,1,4,9
"22725",5396,"Loyal",1078,11,5,1203,10,7,8
"22726",12187,"Others",509,15,184,1275,4,10,9
"22727",37030,"Likely to be Loyal",699,14,137,1375,6,9,9
"22728",31252,"Almost Out",211,3,291,216,2,1,1
"22729",30537,"Getting Less Frequent",175,11,454,827,1,7,5
"22730",27384,"Loyal",998,13,75,1142,9,9,8
"22731",14293,"Require Assistance",145,9,495,886,1,4,5
"22732",3252,"Getting Less Frequent",212,6,276,526,2,1,2
"22733",33295,"Loyal",788,12,110,1178,7,8,8
"22734",38418,"Getting Less Frequent",457,10,194,1079,4,5,7
"22735",10683,"Loyal",1097,13,38,1069,10,9,7
"22736",21345,"Likely to be Loyal",956,10,74,950,9,5,6
"22737",10174,"New Ones",845,9,101,888,8,4,5
"22738",20303,"Getting Less Frequent",257,10,280,1059,2,5,7
"22739",11101,"Getting Less Frequent",212,5,387,515,2,1,2
"22740",24283,"Loyal",998,13,71,1126,9,9,8
"22741",3782,"Likely to be Loyal",677,11,140,1080,6,7,7
"22742",24044,"New Ones",1034,8,17,759,10,3,4
"22743",9241,"Getting Less Frequent",476,11,209,993,4,7,6
"22744",34359,"Loyal",900,14,82,1497,8,9,10
"22745",27749,"Loyal",979,11,50,1246,9,7,9
"22746",4705,"Loyal",878,11,90,1164,8,7,8
"22747",8085,"Require Assistance",521,7,173,430,5,2,1
"22748",11147,"Almost Out",411,5,189,256,4,1,1
"22749",24293,"Require Assistance",331,8,225,384,3,3,1
"22750",20825,"First Grade",999,13,65,1343,9,9,9
"22751",8451,"Getting Less Frequent",372,11,254,632,3,7,2
"22752",29290,"Can't Lose Them",288,12,286,1118,2,8,8
"22753",30368,"Others",610,16,164,1578,5,10,10
"22754",37616,"New Ones",832,8,89,572,8,3,2
"22755",12384,"Require Assistance",324,7,242,768,3,2,4
"22756",29580,"Can't Lose Them",278,11,287,1115,2,7,8
"22757",19530,"Loyal",978,11,68,1160,9,7,8
"22758",37925,"New Ones",712,5,116,524,7,1,2
"22759",31591,"Loyal",787,12,105,1031,7,8,7
"22760",19329,"New Ones",646,9,147,996,6,4,6
"22761",9831,"New Ones",931,8,69,504,9,3,1
"22762",18491,"Likely to be Loyal",959,10,54,1353,9,5,9
"22763",28101,"Require Assistance",545,9,158,827,5,4,5
"22764",11694,"Getting Less Frequent",412,5,203,567,4,1,2
"22765",19054,"New Ones",946,9,60,946,9,4,6
"22766",26306,"Require Assistance",523,7,165,693,5,2,3
"22767",13748,"Require Assistance",123,7,469,737,1,2,3
"22768",19297,"Likely to be Loyal",675,11,139,892,6,7,5
"22769",34485,"Loyal",898,14,97,1144,8,9,8
"22770",36466,"New Ones",623,7,143,690,6,2,3
"22771",20501,"New Ones",752,10,105,581,7,5,2
"22772",8716,"New Ones",1058,10,37,1191,10,5,8
"22773",5977,"Loyal",780,11,108,1575,7,7,10
"22774",23440,"New Ones",824,7,95,804,8,2,4
"22775",522,"New Ones",743,9,116,653,7,4,3
"22776",11566,"New Ones",948,9,66,1225,9,4,8
"22777",16480,"Getting Less Frequent",213,6,372,692,2,1,3
"22778",11966,"Require Assistance",422,7,188,526,4,2,2
"22779",5273,"New Ones",1048,9,3,1108,10,4,8
"22780",34897,"Likely to be Loyal",589,12,156,1338,5,8,9
"22781",23992,"New Ones",612,5,131,613,6,1,2
"22782",13292,"Likely to be Loyal",679,11,143,1271,6,7,9
"22783",15558,"Require Assistance",533,8,158,683,5,3,3
"22784",7837,"Almost Out",111,5,505,461,1,1,1
"22785",37830,"Almost Out",211,6,272,394,2,1,1
"22786",26264,"New Ones",1042,9,32,551,10,4,2
"22787",35418,"Likely to be Loyal",976,11,67,948,9,7,6
"22788",14651,"Require Assistance",426,7,193,940,4,2,6
"22789",20259,"Almost Out",111,6,546,474,1,1,1
"22790",13897,"New Ones",932,8,60,544,9,3,2
"22791",26254,"Almost Out",211,6,310,432,2,1,1
"22792",10266,"Require Assistance",122,7,479,582,1,2,2
"22793",7340,"New Ones",722,7,110,614,7,2,2
"22794",21280,"Can't Lose Them",478,11,204,1213,4,7,8
"22795",38710,"New Ones",1058,10,34,1195,10,5,8
"22796",37294,"Can't Lose Them",300,13,271,1408,2,9,10
"22797",23682,"Require Assistance",345,9,224,856,3,4,5
"22798",4888,"Getting Less Frequent",385,12,242,899,3,8,5
"22799",20168,"Others",511,6,172,460,5,1,1
"22800",23854,"New Ones",1045,9,37,863,10,4,5
"22801",9498,"Others",710,15,143,1521,6,10,10
"22802",18895,"Require Assistance",445,9,208,913,4,4,5
"22803",34070,"Others",512,6,162,529,5,1,2
"22804",39868,"New Ones",1046,9,8,933,10,4,6
"22805",8943,"Others",610,16,151,1416,5,10,10
"22806",27610,"Loyal",809,16,124,1374,7,10,9
"22807",15738,"Require Assistance",454,10,209,752,4,5,4
"22808",14409,"New Ones",1056,10,3,990,10,5,6
"22809",23430,"Require Assistance",523,7,170,719,5,2,3
"22810",28504,"New Ones",612,6,132,629,6,1,2
"22811",20944,"New Ones",912,4,61,559,9,1,2
"22812",10700,"New Ones",742,9,107,619,7,4,2
"22813",8315,"Others",309,15,390,1233,2,10,9
"22814",1545,"Getting Less Frequent",315,6,249,847,3,1,5
"22815",34948,"Getting Less Frequent",357,10,263,1036,3,5,7
"22816",6835,"Likely to be Loyal",957,10,53,1084,9,5,7
"22817",8773,"New Ones",1075,11,4,852,10,7,5
"22818",28740,"New Ones",1014,6,10,793,10,1,4
"22819",8341,"Loyal",777,11,106,1010,7,7,7
"22820",29770,"New Ones",1022,7,46,582,10,2,2
"22821",5717,"Getting Less Frequent",314,5,235,824,3,1,4
"22822",23350,"New Ones",1045,9,24,839,10,4,5
"22823",22159,"Can't Lose Them",399,13,233,1229,3,9,9
"22824",5220,"Likely to be Loyal",758,10,117,1204,7,5,8
"22825",3879,"New Ones",647,9,148,1021,6,4,7
"22826",12548,"Can't Lose Them",478,11,186,1219,4,7,8
"22827",11184,"Loyal",1089,12,19,1242,10,8,9
"22828",24446,"Others",307,15,319,1008,2,10,7
"22829",375,"Others",410,15,212,1594,3,10,10
"22830",36834,"Others",510,19,183,1622,4,10,10
"22831",38529,"Can't Lose Them",398,13,212,1141,3,9,8
"22832",5251,"New Ones",842,9,90,640,8,4,2
"22833",5277,"Require Assistance",243,9,320,675,2,4,3
"22834",14812,"New Ones",922,7,63,544,9,2,2
"22835",15861,"New Ones",1022,7,45,600,10,2,2
"22836",17139,"Loyal",797,13,118,1083,7,9,7
"22837",36649,"New Ones",611,6,137,507,6,1,1
"22838",20146,"Require Assistance",546,9,172,991,5,4,6
"22839",36,"Can't Lose Them",388,12,215,1215,3,8,8
"22840",8784,"Likely to be Loyal",699,13,144,1383,6,9,9
"22841",26139,"New Ones",732,8,119,518,7,3,2
"22842",10302,"First Grade",1009,16,70,1395,9,10,9
"22843",3621,"New Ones",752,10,121,622,7,5,2
"22844",148,"Can't Lose Them",398,13,238,1134,3,9,8
"22845",14787,"Getting Less Frequent",457,10,195,1003,4,5,7
"22846",8648,"Loyal",910,15,86,1639,8,10,10
"22847",36005,"New Ones",652,10,126,587,6,5,2
"22848",224,"Can't Lose Them",258,10,330,1141,2,5,8
"22849",17586,"Loyal",910,15,84,1676,8,10,10
"22850",20368,"First Grade",1110,17,36,1547,10,10,10
"22851",7506,"Getting Less Frequent",347,9,212,1007,3,4,7
"22852",18273,"Loyal",909,16,99,1385,8,10,9
"22853",7596,"Getting Less Frequent",385,12,216,863,3,8,5
"22854",18336,"Require Assistance",354,10,258,794,3,5,4
"22855",10952,"New Ones",843,9,92,656,8,4,3
"22856",10787,"Loyal",799,13,114,1292,7,9,9
"22857",15685,"New Ones",1045,9,8,836,10,4,5
"22858",5883,"Loyal",889,12,92,1318,8,8,9
"22859",17417,"Require Assistance",544,9,157,811,5,4,4
"22860",25930,"Require Assistance",434,8,199,757,4,3,4
"22861",17671,"Require Assistance",543,9,154,711,5,4,3
"22862",20545,"Require Assistance",321,7,221,500,3,2,1
"22863",26565,"New Ones",746,9,107,927,7,4,6
"22864",5050,"New Ones",632,8,136,588,6,3,2
"22865",37694,"Getting Less Frequent",315,6,233,842,3,1,5
"22866",16518,"New Ones",1033,8,15,724,10,3,3
"22867",2241,"Likely to be Loyal",858,10,88,1160,8,5,8
"22868",18258,"Getting Less Frequent",312,5,216,582,3,1,2
"22869",20580,"Require Assistance",332,8,243,597,3,3,2
"22870",37495,"Can't Lose Them",498,13,198,1207,4,9,8
"22871",11149,"Require Assistance",133,8,493,727,1,3,3
"22872",10522,"New Ones",935,8,60,910,9,3,5
"22873",9564,"Likely to be Loyal",557,10,156,1056,5,5,7
"22874",7041,"Can't Lose Them",399,13,211,1266,3,9,9
"22875",29657,"Require Assistance",335,8,216,832,3,3,5
"22876",29418,"Loyal",797,13,106,1032,7,9,7
"22877",34285,"Likely to be Loyal",699,13,146,1359,6,9,9
"22878",36599,"First Grade",1110,16,33,1752,10,10,10
"22879",2935,"Require Assistance",345,9,217,886,3,4,5
"22880",13075,"Loyal",779,11,110,1233,7,7,9
"22881",26626,"Likely to be Loyal",856,10,83,976,8,5,6
"22882",25937,"Likely to be Loyal",678,11,140,1110,6,7,8
"22883",20753,"Loyal",789,12,114,1348,7,8,9
"22884",15060,"Likely to be Loyal",776,11,107,966,7,7,6
"22885",29639,"Loyal",1098,13,35,1144,10,9,8
"22886",13921,"New Ones",735,8,102,846,7,3,5
"22887",13665,"New Ones",723,7,110,672,7,2,3
"22888",35531,"New Ones",922,7,76,619,9,2,2
"22889",14294,"Can't Lose Them",700,14,141,1424,6,9,10
"22890",3443,"New Ones",744,9,119,771,7,4,4
"22891",23222,"Require Assistance",133,8,536,700,1,3,3
"22892",26883,"Others",310,18,317,1771,2,10,10
"22893",15847,"Likely to be Loyal",855,10,94,881,8,5,5
"22894",12077,"New Ones",848,9,88,1114,8,4,8
"22895",12272,"Loyal",800,14,118,1881,7,9,10
"22896",21499,"Likely to be Loyal",677,11,130,1003,6,7,7
"22897",24732,"Almost Out",211,5,363,511,2,1,1
"22898",25348,"New Ones",911,5,63,434,9,1,1
"22899",33927,"New Ones",952,10,54,617,9,5,2
"22900",10865,"Getting Less Frequent",212,6,309,610,2,1,2
"22901",28872,"New Ones",946,9,65,924,9,4,6
"22902",817,"New Ones",1086,12,43,966,10,8,6
"22903",4781,"Loyal",877,11,81,1065,8,7,7
"22904",30406,"Likely to be Loyal",586,12,155,998,5,8,6
"22905",11982,"Require Assistance",322,7,215,611,3,2,2
"22906",17666,"Loyal",1078,11,23,1149,10,7,8
"22907",7873,"Getting Less Frequent",213,6,339,708,2,1,3
"22908",39757,"New Ones",832,8,100,620,8,3,2
"22909",12729,"New Ones",1056,10,39,947,10,5,6
"22910",14872,"Loyal",789,12,120,1254,7,8,9
"22911",21475,"Require Assistance",324,7,224,739,3,2,4
"22912",18474,"New Ones",624,7,148,784,6,2,4
"22913",6045,"Loyal",1090,12,44,1480,10,8,10
"22914",7255,"Others",1049,9,26,1230,10,4,9
"22915",17528,"New Ones",634,8,143,748,6,3,4
"22916",9646,"Likely to be Loyal",676,11,143,941,6,7,6
"22917",27922,"New Ones",1035,8,32,901,10,3,5
"22918",33306,"Can't Lose Them",379,11,229,1301,3,7,9
"22919",33485,"Require Assistance",134,8,487,767,1,3,4
"22920",5954,"Require Assistance",432,8,178,634,4,3,2
"22921",21350,"Almost Out",411,5,209,346,4,1,1
"22922",3961,"Require Assistance",133,8,453,688,1,3,3
"22923",13944,"New Ones",824,7,82,797,8,2,4
"22924",7085,"Likely to be Loyal",697,13,134,1095,6,9,7
"22925",27675,"Likely to be Loyal",796,14,117,992,7,9,6
"22926",14103,"Loyal",889,12,90,1302,8,8,9
"22927",32402,"Others",195,13,429,849,1,9,5
"22928",36583,"Others",610,15,164,1452,5,10,10
"22929",14159,"Loyal",989,12,68,1258,9,8,9
"22930",6151,"Can't Lose Them",160,10,424,1401,1,5,10
"22931",3778,"New Ones",751,10,112,447,7,5,1
"22932",37858,"First Grade",999,13,50,1380,9,9,9
"22933",5433,"Can't Lose Them",258,10,387,1193,2,5,8
"22934",6242,"Getting Less Frequent",212,6,313,531,2,1,2
"22935",31575,"Loyal",898,14,79,1125,8,9,8
"22936",26697,"New Ones",744,9,105,761,7,4,4
"22937",10856,"New Ones",745,9,105,881,7,4,5
"22938",39489,"First Grade",1100,14,33,1644,10,9,10
"22939",31131,"Almost Out",111,2,521,132,1,1,1
"22940",8547,"Loyal",799,14,117,1296,7,9,9
"22941",12954,"Require Assistance",121,7,433,405,1,2,1
"22942",2454,"Loyal",809,17,122,1264,7,10,9
"22943",31448,"Can't Lose Them",400,14,221,1737,3,9,10
"22944",25264,"New Ones",1043,9,18,708,10,4,3
"22945",5563,"Others",710,16,130,1641,6,10,10
"22946",28130,"Can't Lose Them",488,12,209,1114,4,8,8
"22947",13042,"Getting Less Frequent",186,12,407,967,1,8,6
"22948",11353,"New Ones",1044,9,42,792,10,4,4
"22949",8986,"Loyal",877,11,98,1007,8,7,7
"22950",19814,"New Ones",821,7,95,291,8,2,1
"22951",34857,"Loyal",1089,12,5,1272,10,8,9
"22952",17559,"Require Assistance",533,8,154,716,5,3,3
"22953",37870,"Require Assistance",333,8,265,681,3,3,3
"22954",14782,"Likely to be Loyal",757,10,109,1059,7,5,7
"22955",30033,"Getting Less Frequent",286,12,342,1001,2,8,6
"22956",15905,"Likely to be Loyal",579,11,163,1351,5,7,9
"22957",11989,"Likely to be Loyal",577,11,153,1044,5,7,7
"22958",38366,"Likely to be Loyal",576,11,166,959,5,7,6
"22959",34069,"Loyal",777,11,105,1040,7,7,7
"22960",17746,"New Ones",933,8,58,729,9,3,3
"22961",14388,"New Ones",646,9,144,988,6,4,6
"22962",8262,"New Ones",945,9,64,896,9,4,5
"22963",12788,"Others",710,15,137,1856,6,10,10
"22964",22304,"New Ones",845,9,99,901,8,4,5
"22965",28780,"Loyal",910,16,98,2034,8,10,10
"22966",28708,"Almost Out",411,5,178,346,4,1,1
"22967",39512,"Require Assistance",434,8,177,739,4,3,4
"22968",18052,"Require Assistance",122,7,398,619,1,2,2
"22969",6716,"Others",510,16,177,1852,4,10,10
"22970",29920,"Require Assistance",236,8,387,972,2,3,6
"22971",1397,"Likely to be Loyal",775,11,114,868,7,7,5
"22972",21573,"Getting Less Frequent",473,11,197,700,4,7,3
"22973",2064,"Can't Lose Them",159,10,402,1362,1,5,9
"22974",20312,"Almost Out",211,6,335,419,2,1,1
"22975",14939,"Require Assistance",221,7,298,486,2,2,1
"22976",13336,"Others",849,9,85,1343,8,4,9
"22977",9220,"Require Assistance",234,8,336,750,2,3,4
"22978",31338,"Getting Less Frequent",212,6,349,636,2,1,2
"22979",39680,"Require Assistance",445,9,188,871,4,4,5
"22980",3716,"Loyal",807,15,114,1005,7,10,7
"22981",6580,"Loyal",789,12,113,1291,7,8,9
"22982",35679,"Getting Less Frequent",457,10,182,1006,4,5,7
"22983",13164,"Likely to be Loyal",976,11,60,914,9,7,6
"22984",16775,"Require Assistance",522,7,162,596,5,2,2
"22985",30820,"Others",310,18,356,1934,2,10,10
"22986",38803,"Require Assistance",122,7,517,629,1,2,2
"22987",29555,"Almost Out",111,5,424,390,1,1,1
"22988",36628,"Likely to be Loyal",678,11,145,1134,6,7,8
"22989",27242,"Require Assistance",543,9,150,713,5,4,3
"22990",29432,"Getting Less Frequent",112,5,440,599,1,1,2
"22991",789,"Loyal",1078,11,18,1216,10,7,8
"22992",7488,"Require Assistance",456,10,210,993,4,5,6
"22993",15209,"Require Assistance",322,7,222,624,3,2,2
"22994",13337,"New Ones",1075,11,22,843,10,7,5
"22995",37203,"Require Assistance",236,8,266,999,2,3,6
"22996",23270,"Can't Lose Them",289,12,359,1378,2,8,9
"22997",8154,"Require Assistance",356,10,211,996,3,5,6
"22998",8076,"New Ones",1056,10,14,950,10,5,6
"22999",18653,"Require Assistance",245,9,305,867,2,4,5
"23000",23352,"Loyal",910,18,81,1529,8,10,10
"23001",14923,"Can't Lose Them",497,13,205,1067,4,9,7
"23002",27960,"First Grade",1109,16,39,1268,10,10,9
"23003",4111,"Getting Less Frequent",112,6,510,546,1,1,2
"23004",60,"New Ones",1055,10,35,873,10,5,5
"23005",29000,"Require Assistance",434,8,198,780,4,3,4
"23006",3454,"Likely to be Loyal",896,14,96,945,8,9,6
"23007",33998,"Likely to be Loyal",599,14,150,1242,5,9,9
"23008",24334,"Almost Out",111,1,866,79,1,1,1
"23009",21400,"Require Assistance",321,7,264,356,3,2,1
"23010",35892,"Getting Less Frequent",374,11,218,783,3,7,4
"23011",7942,"Likely to be Loyal",586,12,169,921,5,8,6
"23012",173,"New Ones",1023,7,24,671,10,2,3
"23013",4276,"New Ones",743,9,105,687,7,4,3
"23014",9826,"Getting Less Frequent",157,10,421,1050,1,5,7
"23015",15915,"New Ones",1012,6,43,615,10,1,2
"23016",23824,"Likely to be Loyal",687,12,146,1078,6,8,7
"23017",32853,"Can't Lose Them",200,14,400,1402,1,9,10
"23018",19560,"Require Assistance",422,7,184,615,4,2,2
"23019",25753,"Loyal",898,13,93,1144,8,9,8
"23020",20921,"Loyal",989,12,56,1288,9,8,9
"23021",30079,"Loyal",798,14,121,1118,7,9,8
"23022",1207,"Almost Out",111,3,553,410,1,1,1
"23023",25928,"New Ones",1025,7,12,842,10,2,5
"23024",1189,"Likely to be Loyal",678,11,133,1114,6,7,8
"23025",23331,"Require Assistance",346,9,265,935,3,4,6
"23026",39288,"Almost Out",311,5,265,488,3,1,1
"23027",5194,"Require Assistance",123,7,472,719,1,2,3
"23028",32184,"Getting Less Frequent",157,10,418,1076,1,5,7
"23029",7519,"New Ones",911,6,63,484,9,1,1
"23030",33453,"Likely to be Loyal",598,13,167,1154,5,9,8
"23031",31141,"New Ones",945,9,75,884,9,4,5
"23032",24228,"First Grade",1099,14,29,1263,10,9,9
"23033",23228,"Getting Less Frequent",157,10,550,1073,1,5,7
"23034",16831,"New Ones",823,7,88,645,8,2,3
"23035",37940,"Loyal",1098,14,39,1107,10,9,8
"23036",30285,"Can't Lose Them",399,13,225,1328,3,9,9
"23037",23572,"Require Assistance",232,8,308,517,2,3,2
"23038",33222,"Likely to be Loyal",578,11,163,1190,5,7,8
"23039",4897,"Can't Lose Them",300,14,386,1742,2,9,10
"23040",382,"Loyal",1088,12,10,1224,10,8,8
"23041",24392,"Likely to be Loyal",856,10,96,937,8,5,6
"23042",32538,"Require Assistance",423,7,196,713,4,2,3
"23043",16032,"Can't Lose Them",159,10,400,1259,1,5,9
"23044",31951,"Almost Out",111,6,573,399,1,1,1
"23045",8623,"Can't Lose Them",389,12,224,1340,3,8,9
"23046",10641,"New Ones",911,6,66,322,9,1,1
"23047",20963,"New Ones",743,9,116,691,7,4,3
"23048",28657,"Likely to be Loyal",855,10,81,835,8,5,5
"23049",37455,"Require Assistance",322,7,215,609,3,2,2
"23050",31450,"New Ones",811,6,83,476,8,1,1
"23051",32233,"Require Assistance",524,7,173,769,5,2,4
"23052",8070,"Others",710,18,147,2025,6,10,10
"23053",24410,"Others",410,19,220,1904,3,10,10
"23054",17840,"New Ones",1022,7,28,593,10,2,2
"23055",33376,"Getting Less Frequent",437,8,191,1026,4,3,7
"23056",4724,"Getting Less Frequent",113,6,568,688,1,1,3
"23057",6710,"Getting Less Frequent",347,9,226,1008,3,4,7
"23058",5106,"Can't Lose Them",379,11,239,1301,3,7,9
